,year,week,city_code,culinary_culture,orders_this_restaurant_this_week,orders_this_city_this_week
34130,2019,43,FNG,Thailand,2,139
34131,2019,43,FNG,Turkey,10,139
34132,2019,43,FNG,US,40,139
34133,2019,43,FNG,other,7,139
34134,2019,43,GDL,Italy,10,66
34135,2019,43,GDL,Turkey,18,66
34136,2019,43,GDL,US,26,66
34137,2019,43,GDL,other,12,66
34138,2019,43,GIJ,Asia,21,2431
34139,2019,43,GIJ,China,56,2431
34140,2019,43,GIJ,Europe,81,2431
34141,2019,43,GIJ,Hawaii,5,2431
34142,2019,43,GIJ,India,8,2431
34143,2019,43,GIJ,Italy,199,2431
34144,2019,43,GIJ,Japan,41,2431
34145,2019,43,GIJ,Latin America,2,2431
34146,2019,43,GIJ,Mexico,86,2431
34147,2019,43,GIJ,Middle East,17,2431
34148,2019,43,GIJ,Spain,20,2431
34149,2019,43,GIJ,US,79,2431
34150,2019,43,GIJ,other,353,2431
34151,2019,43,GRA,Asia,213,3638
34152,2019,43,GRA,China,25,3638
34153,2019,43,GRA,Europe,40,3638
34154,2019,43,GRA,Hawaii,116,3638
34155,2019,43,GRA,India,85,3638
34156,2019,43,GRA,Italy,342,3638
34157,2019,43,GRA,Japan,155,3638
34158,2019,43,GRA,Latin America,6,3638
34159,2019,43,GRA,Mexico,13,3638
34160,2019,43,GRA,Middle East,161,3638
34161,2019,43,GRA,Spain,48,3638
34162,2019,43,GRA,US,442,3638
34163,2019,43,GRA,other,413,3638
34164,2019,43,GRO,Asia,16,103
34165,2019,43,GRO,Europe,26,103
34166,2019,43,GRO,Italy,9,103
34167,2019,43,GRO,Japan,16,103
34168,2019,43,GRO,Latin America,2,103
34169,2019,43,GRO,US,14,103
34170,2019,43,GRO,other,20,103
34171,2019,43,GTX,China,1,68
34172,2019,43,GTX,Hawaii,4,68
34173,2019,43,GTX,India,1,68
34174,2019,43,GTX,Italy,10,68
34175,2019,43,GTX,Japan,8,68
34176,2019,43,GTX,Mexico,2,68
34177,2019,43,GTX,Spain,2,68
34178,2019,43,GTX,Turkey,3,68
34179,2019,43,GTX,US,4,68
34180,2019,43,GTX,other,29,68
34181,2019,43,HEN,Asia,55,1487
34182,2019,43,HEN,China,1,1487
34183,2019,43,HEN,Greece,32,1487
34184,2019,43,HEN,India,5,1487
34185,2019,43,HEN,Italy,96,1487
34186,2019,43,HEN,Japan,42,1487
34187,2019,43,HEN,Latin America,6,1487
34188,2019,43,HEN,Mexico,34,1487
34189,2019,43,HEN,Spain,14,1487
34190,2019,43,HEN,Thailand,5,1487
34191,2019,43,HEN,Turkey,44,1487
34192,2019,43,HEN,US,241,1487
34193,2019,43,HEN,other,326,1487
34194,2019,43,IBZ,China,5,432
34195,2019,43,IBZ,Hawaii,10,432
34196,2019,43,IBZ,India,12,432
34197,2019,43,IBZ,Italy,20,432
34198,2019,43,IBZ,Japan,12,432
34199,2019,43,IBZ,Thailand,4,432
34200,2019,43,IBZ,US,18,432
34201,2019,43,IBZ,other,75,432
34202,2019,43,JEN,Italy,2,2
34203,2019,43,LCG,Asia,75,900
34204,2019,43,LCG,China,3,900
34205,2019,43,LCG,Hawaii,27,900
34206,2019,43,LCG,Italy,236,900
34207,2019,43,LCG,Japan,11,900
34208,2019,43,LCG,Thailand,10,900
34209,2019,43,LCG,US,177,900
34210,2019,43,LCG,other,111,900
34211,2019,43,LEN,Italy,110,1134
34212,2019,43,LEN,Japan,50,1134
34213,2019,43,LEN,Latin America,96,1134
34214,2019,43,LEN,Spain,10,1134
34215,2019,43,LEN,Turkey,17,1134
34216,2019,43,LEN,US,111,1134
34217,2019,43,LEN,other,157,1134
34218,2019,43,LER,Italy,23,31
34219,2019,43,LER,Japan,1,31
34220,2019,43,LER,Turkey,5,31
34221,2019,43,LER,US,1,31
34222,2019,43,LER,other,1,31
34223,2019,43,LPA,Asia,388,3774
34224,2019,43,LPA,Europe,65,3774
34225,2019,43,LPA,Hawaii,78,3774
34226,2019,43,LPA,Italy,533,3774
34227,2019,43,LPA,Japan,128,3774
34228,2019,43,LPA,Lebanon,25,3774
34229,2019,43,LPA,Middle East,203,3774
34230,2019,43,LPA,Spain,4,3774
34231,2019,43,LPA,US,539,3774
34232,2019,43,LPA,other,678,3774
34233,2019,43,MAD,Argentina,21,60661
34234,2019,43,MAD,Asia,2231,60661
34235,2019,43,MAD,China,540,60661
34236,2019,43,MAD,Europe,459,60661
34237,2019,43,MAD,Hawaii,1329,60661
34238,2019,43,MAD,India,368,60661
34239,2019,43,MAD,Italy,5860,60661
34240,2019,43,MAD,Japan,3235,60661
34241,2019,43,MAD,Latin America,1305,60661
34242,2019,43,MAD,Mexico,2118,60661
34243,2019,43,MAD,Middle East,668,60661
34244,2019,43,MAD,Peru,25,60661
34245,2019,43,MAD,Spain,984,60661
34246,2019,43,MAD,Thailand,173,60661
34247,2019,43,MAD,Turkey,214,60661
34248,2019,43,MAD,US,9785,60661
34249,2019,43,MAD,other,13994,60661
34250,2019,43,MAL,Asia,277,4722
34251,2019,43,MAL,Europe,133,4722
34252,2019,43,MAL,Hawaii,51,4722
34253,2019,43,MAL,Italy,431,4722
34254,2019,43,MAL,Japan,199,4722
34255,2019,43,MAL,Latin America,10,4722
34256,2019,43,MAL,Mexico,99,4722
34257,2019,43,MAL,Middle East,69,4722
34258,2019,43,MAL,Spain,33,4722
34259,2019,43,MAL,Turkey,35,4722
34260,2019,43,MAL,US,536,4722
34261,2019,43,MAL,other,779,4722
34262,2019,43,MAT,China,7,423
34263,2019,43,MAT,Italy,41,423
34264,2019,43,MAT,Japan,15,423
34265,2019,43,MAT,Mexico,2,423
34266,2019,43,MAT,Spain,2,423
34267,2019,43,MAT,US,54,423
34268,2019,43,MAT,other,76,423
34269,2019,43,MBA,China,6,473
34270,2019,43,MBA,India,18,473
34271,2019,43,MBA,Italy,67,473
34272,2019,43,MBA,Japan,6,473
34273,2019,43,MBA,Mexico,18,473
34274,2019,43,MBA,Thailand,72,473
34275,2019,43,MBA,US,61,473
34276,2019,43,MBA,other,76,473
34277,2019,43,MUR,Asia,5,1545
34278,2019,43,MUR,China,48,1545
34279,2019,43,MUR,Europe,23,1545
34280,2019,43,MUR,Hawaii,8,1545
34281,2019,43,MUR,India,12,1545
34282,2019,43,MUR,Italy,194,1545
34283,2019,43,MUR,Japan,155,1545
34284,2019,43,MUR,Latin America,62,1545
34285,2019,43,MUR,Mexico,11,1545
34286,2019,43,MUR,Middle East,17,1545
34287,2019,43,MUR,Peru,2,1545
34288,2019,43,MUR,Spain,2,1545
34289,2019,43,MUR,Turkey,96,1545
34290,2019,43,MUR,US,363,1545
34291,2019,43,MUR,other,234,1545
34292,2019,43,NOM,Argentina,11,1591
34293,2019,43,NOM,Asia,49,1591
34294,2019,43,NOM,Europe,17,1591
34295,2019,43,NOM,Hawaii,21,1591
34296,2019,43,NOM,India,15,1591
34297,2019,43,NOM,Italy,262,1591
34298,2019,43,NOM,Japan,96,1591
34299,2019,43,NOM,Latin America,10,1591
34300,2019,43,NOM,Mexico,44,1591
34301,2019,43,NOM,Middle East,52,1591
34302,2019,43,NOM,Spain,63,1591
34303,2019,43,NOM,Thailand,4,1591
34304,2019,43,NOM,US,304,1591
34305,2019,43,NOM,other,212,1591
34306,2019,43,ODB,Asia,65,1204
34307,2019,43,ODB,Europe,43,1204
34308,2019,43,ODB,India,17,1204
34309,2019,43,ODB,Italy,104,1204
34310,2019,43,ODB,Japan,116,1204
34311,2019,43,ODB,Latin America,17,1204
34312,2019,43,ODB,Mexico,9,1204
34313,2019,43,ODB,Middle East,54,1204
34314,2019,43,ODB,Turkey,36,1204
34315,2019,43,ODB,US,225,1204
34316,2019,43,ODB,other,229,1204
34317,2019,43,OUR,Japan,1,9
34318,2019,43,OUR,Mexico,1,9
34319,2019,43,OUR,US,7,9
34320,2019,43,OVD,Europe,24,1120
34321,2019,43,OVD,Italy,128,1120
34322,2019,43,OVD,Japan,20,1120
34323,2019,43,OVD,Mexico,54,1120
34324,2019,43,OVD,Middle East,26,1120
34325,2019,43,OVD,Spain,27,1120
34326,2019,43,OVD,US,381,1120
34327,2019,43,OVD,other,131,1120
34328,2019,43,PAL,Asia,30,3185
34329,2019,43,PAL,China,92,3185
34330,2019,43,PAL,Europe,60,3185
34331,2019,43,PAL,Hawaii,27,3185
34332,2019,43,PAL,India,86,3185
34333,2019,43,PAL,Italy,471,3185
34334,2019,43,PAL,Japan,487,3185
34335,2019,43,PAL,Mexico,56,3185
34336,2019,43,PAL,Middle East,76,3185
34337,2019,43,PAL,Thailand,65,3185
34338,2019,43,PAL,Turkey,25,3185
34339,2019,43,PAL,US,367,3185
34340,2019,43,PAL,other,499,3185
34341,2019,43,PIN,Italy,30,574
34342,2019,43,PIN,Japan,4,574
34343,2019,43,PIN,Latin America,5,574
34344,2019,43,PIN,US,106,574
34345,2019,43,PIN,other,162,574
34346,2019,43,PNA,Asia,30,2687
34347,2019,43,PNA,Europe,23,2687
34348,2019,43,PNA,Italy,180,2687
34349,2019,43,PNA,Japan,89,2687
34350,2019,43,PNA,Latin America,3,2687
34351,2019,43,PNA,Mexico,18,2687
34352,2019,43,PNA,US,844,2687
34353,2019,43,PNA,other,357,2687
34354,2019,43,PTV,India,1,9
34355,2019,43,PTV,Japan,1,9
34356,2019,43,PTV,Turkey,7,9
34357,2019,43,QSA,Asia,97,1586
34358,2019,43,QSA,Europe,72,1586
34359,2019,43,QSA,Italy,233,1586
34360,2019,43,QSA,Japan,144,1586
34361,2019,43,QSA,Middle East,11,1586
34362,2019,43,QSA,Spain,49,1586
34363,2019,43,QSA,Turkey,17,1586
34364,2019,43,QSA,US,490,1586
34365,2019,43,QSA,other,172,1586
34366,2019,43,RAR,China,21,506
34367,2019,43,RAR,Italy,24,506
34368,2019,43,RAR,Japan,9,506
34369,2019,43,RAR,Latin America,7,506
34370,2019,43,RAR,US,99,506
34371,2019,43,RAR,other,107,506
34372,2019,43,RGS,Asia,35,1036
34373,2019,43,RGS,Europe,6,1036
34374,2019,43,RGS,India,20,1036
34375,2019,43,RGS,Italy,138,1036
34376,2019,43,RGS,Japan,71,1036
34377,2019,43,RGS,Middle East,33,1036
34378,2019,43,RGS,Portugal,8,1036
34379,2019,43,RGS,Spain,21,1036
34380,2019,43,RGS,Turkey,2,1036
34381,2019,43,RGS,US,339,1036
34382,2019,43,RGS,other,223,1036
34383,2019,43,RQT,Italy,1,8
34384,2019,43,RQT,Spain,1,8
34385,2019,43,RQT,Turkey,1,8
34386,2019,43,RQT,US,3,8
34387,2019,43,RQT,other,2,8
34388,2019,43,SBL,Argentina,5,32
34389,2019,43,SBL,Italy,2,32
34390,2019,43,SBL,Japan,10,32
34391,2019,43,SBL,Turkey,7,32
34392,2019,43,SBL,US,6,32
34393,2019,43,SBL,other,2,32
34394,2019,43,SCQ,Asia,17,893
34395,2019,43,SCQ,China,24,893
34396,2019,43,SCQ,Europe,5,893
34397,2019,43,SCQ,Italy,58,893
34398,2019,43,SCQ,Japan,12,893
34399,2019,43,SCQ,Middle East,20,893
34400,2019,43,SCQ,US,86,893
34401,2019,43,SCQ,other,175,893
34402,2019,43,SEV,Asia,438,6755
34403,2019,43,SEV,China,57,6755
34404,2019,43,SEV,Europe,213,6755
34405,2019,43,SEV,Hawaii,69,6755
34406,2019,43,SEV,India,35,6755
34407,2019,43,SEV,Italy,570,6755
34408,2019,43,SEV,Japan,363,6755
34409,2019,43,SEV,Latin America,2,6755
34410,2019,43,SEV,Mexico,78,6755
34411,2019,43,SEV,Middle East,139,6755
34412,2019,43,SEV,Spain,65,6755
34413,2019,43,SEV,US,864,6755
34414,2019,43,SEV,other,1032,6755
34415,2019,43,SLM,Asia,50,1268
34416,2019,43,SLM,Europe,2,1268
34417,2019,43,SLM,Italy,82,1268
34418,2019,43,SLM,Mexico,7,1268
34419,2019,43,SLM,Middle East,56,1268
34420,2019,43,SLM,Spain,184,1268
34421,2019,43,SLM,Turkey,43,1268
34422,2019,43,SLM,US,483,1268
34423,2019,43,SLM,other,183,1268
34424,2019,43,SOM,Asia,75,5159
34425,2019,43,SOM,Europe,127,5159
34426,2019,43,SOM,India,15,5159
34427,2019,43,SOM,Italy,646,5159
34428,2019,43,SOM,Japan,189,5159
34429,2019,43,SOM,Latin America,64,5159
34430,2019,43,SOM,Mexico,41,5159
34431,2019,43,SOM,Middle East,67,5159
34432,2019,43,SOM,Spain,130,5159
34433,2019,43,SOM,Turkey,59,5159
34434,2019,43,SOM,US,1022,5159
34435,2019,43,SOM,other,971,5159
34436,2019,43,STD,Asia,3,1025
34437,2019,43,STD,Europe,9,1025
34438,2019,43,STD,Hawaii,88,1025
34439,2019,43,STD,Italy,122,1025
34440,2019,43,STD,Japan,58,1025
34441,2019,43,STD,Middle East,35,1025
34442,2019,43,STD,Spain,22,1025
34443,2019,43,STD,Turkey,27,1025
34444,2019,43,STD,US,290,1025
34445,2019,43,STD,other,167,1025
34446,2019,43,TCC,China,5,219
34447,2019,43,TCC,Italy,24,219
34448,2019,43,TCC,Latin America,2,219
34449,2019,43,TCC,Spain,2,219
34450,2019,43,TCC,US,183,219
34451,2019,43,TCC,other,3,219
34452,2019,43,TFN,Asia,199,5629
34453,2019,43,TFN,Europe,21,5629
34454,2019,43,TFN,Hawaii,170,5629
34455,2019,43,TFN,Italy,857,5629
34456,2019,43,TFN,Latin America,109,5629
34457,2019,43,TFN,Lebanon,156,5629
34458,2019,43,TFN,Mexico,69,5629
34459,2019,43,TFN,Middle East,39,5629
34460,2019,43,TFN,Spain,145,5629
34461,2019,43,TFN,US,737,5629
34462,2019,43,TFN,other,896,5629
34463,2019,43,TLV,China,4,191
34464,2019,43,TLV,Italy,16,191
34465,2019,43,TLV,Spain,15,191
34466,2019,43,TLV,Turkey,3,191
34467,2019,43,TLV,US,40,191
34468,2019,43,TLV,other,6,191
34469,2019,43,TRS,Asia,22,1153
34470,2019,43,TRS,Europe,23,1153
34471,2019,43,TRS,India,6,1153
34472,2019,43,TRS,Italy,177,1153
34473,2019,43,TRS,Japan,51,1153
34474,2019,43,TRS,Mexico,12,1153
34475,2019,43,TRS,Middle East,38,1153
34476,2019,43,TRS,Spain,33,1153
34477,2019,43,TRS,US,51,1153
34478,2019,43,TRS,other,333,1153
34479,2019,43,VAC,Italy,5,53
34480,2019,43,VAC,Peru,14,53
34481,2019,43,VAC,Spain,2,53
34482,2019,43,VAC,Turkey,1,53
34483,2019,43,VAC,US,3,53
34484,2019,43,VAC,other,22,53
34485,2019,43,VAL,Asia,422,12395
34486,2019,43,VAL,China,104,12395
34487,2019,43,VAL,Europe,351,12395
34488,2019,43,VAL,Hawaii,419,12395
34489,2019,43,VAL,India,140,12395
34490,2019,43,VAL,Italy,1808,12395
34491,2019,43,VAL,Japan,685,12395
34492,2019,43,VAL,Latin America,51,12395
34493,2019,43,VAL,Mexico,243,12395
34494,2019,43,VAL,Middle East,144,12395
34495,2019,43,VAL,Spain,249,12395
34496,2019,43,VAL,Thailand,302,12395
34497,2019,43,VAL,Turkey,69,12395
34498,2019,43,VAL,US,1998,12395
34499,2019,43,VAL,other,1563,12395
34500,2019,43,VIG,Asia,4,2193
34501,2019,43,VIG,Europe,38,2193
34502,2019,43,VIG,Italy,243,2193
34503,2019,43,VIG,Japan,7,2193
34504,2019,43,VIG,Latin America,3,2193
34505,2019,43,VIG,Mexico,19,2193
34506,2019,43,VIG,Middle East,41,2193
34507,2019,43,VIG,Spain,143,2193
34508,2019,43,VIG,Turkey,5,2193
34509,2019,43,VIG,US,389,2193
34510,2019,43,VIG,other,111,2193
34511,2019,43,VIT,Asia,89,1116
34512,2019,43,VIT,Europe,41,1116
34513,2019,43,VIT,India,27,1116
34514,2019,43,VIT,Italy,239,1116
34515,2019,43,VIT,Japan,14,1116
34516,2019,43,VIT,Mexico,57,1116
34517,2019,43,VIT,Middle East,38,1116
34518,2019,43,VIT,Turkey,51,1116
34519,2019,43,VIT,US,356,1116
34520,2019,43,VIT,other,155,1116
34521,2019,43,VLL,China,8,2113
34522,2019,43,VLL,Europe,122,2113
34523,2019,43,VLL,India,4,2113
34524,2019,43,VLL,Italy,248,2113
34525,2019,43,VLL,Japan,59,2113
34526,2019,43,VLL,Latin America,40,2113
34527,2019,43,VLL,Mexico,23,2113
34528,2019,43,VLL,Middle East,80,2113
34529,2019,43,VLL,Spain,23,2113
34530,2019,43,VLL,Turkey,30,2113
34531,2019,43,VLL,US,749,2113
34532,2019,43,VLL,other,343,2113
34533,2019,43,XRY,Italy,6,55
34534,2019,43,XRY,Japan,3,55
34535,2019,43,XRY,US,3,55
34536,2019,43,XRY,other,2,55
34537,2019,43,ZAR,Asia,133,6324
34538,2019,43,ZAR,China,79,6324
34539,2019,43,ZAR,Europe,145,6324
34540,2019,43,ZAR,Italy,555,6324
34541,2019,43,ZAR,Japan,174,6324
34542,2019,43,ZAR,Latin America,45,6324
34543,2019,43,ZAR,Mexico,59,6324
34544,2019,43,ZAR,Middle East,39,6324
34545,2019,43,ZAR,Spain,293,6324
34546,2019,43,ZAR,Thailand,64,6324
34547,2019,43,ZAR,Turkey,116,6324
34548,2019,43,ZAR,US,1310,6324
34549,2019,43,ZAR,other,796,6324
34550,2019,44,ALB,China,6,19
34551,2019,44,ALB,Italy,4,19
34552,2019,44,ALB,Turkey,4,19
34553,2019,44,ALC,Asia,34,3416
34554,2019,44,ALC,Europe,34,3416
34555,2019,44,ALC,Hawaii,89,3416
34556,2019,44,ALC,India,24,3416
34557,2019,44,ALC,Italy,407,3416
34558,2019,44,ALC,Japan,78,3416
34559,2019,44,ALC,Mexico,44,3416
34560,2019,44,ALC,Middle East,69,3416
34561,2019,44,ALC,Spain,44,3416
34562,2019,44,ALC,Thailand,42,3416
34563,2019,44,ALC,Turkey,6,3416
34564,2019,44,ALC,US,643,3416
34565,2019,44,ALC,other,262,3416
34566,2019,44,ALG,China,48,255
34567,2019,44,ALG,Italy,54,255
34568,2019,44,ALG,Latin America,32,255
34569,2019,44,ALG,Middle East,26,255
34570,2019,44,ALG,Turkey,3,255
34571,2019,44,ALG,US,40,255
34572,2019,44,ALG,other,51,255
34573,2019,44,ALM,Italy,1,6
34574,2019,44,ALM,Middle East,5,6
34575,2019,44,AVL,Latin America,4,64
34576,2019,44,AVL,Spain,4,64
34577,2019,44,AVL,other,2,64
34578,2019,44,BCN,Asia,2151,51734
34579,2019,44,BCN,China,302,51734
34580,2019,44,BCN,Europe,431,51734
34581,2019,44,BCN,Greece,53,51734
34582,2019,44,BCN,Hawaii,1253,51734
34583,2019,44,BCN,India,582,51734
34584,2019,44,BCN,Italy,7741,51734
34585,2019,44,BCN,Japan,4393,51734
34586,2019,44,BCN,Latin America,1338,51734
34587,2019,44,BCN,Mexico,1273,51734
34588,2019,44,BCN,Middle East,846,51734
34589,2019,44,BCN,Peru,10,51734
34590,2019,44,BCN,Portugal,9,51734
34591,2019,44,BCN,Spain,658,51734
34592,2019,44,BCN,Thailand,390,51734
34593,2019,44,BCN,Turkey,184,51734
34594,2019,44,BCN,US,5877,51734
34595,2019,44,BCN,Vietnam,22,51734
34596,2019,44,BCN,other,13210,51734
34597,2019,44,BIL,Asia,445,2897
34598,2019,44,BIL,China,11,2897
34599,2019,44,BIL,Europe,127,2897
34600,2019,44,BIL,Hawaii,43,2897
34601,2019,44,BIL,India,18,2897
34602,2019,44,BIL,Italy,374,2897
34603,2019,44,BIL,Japan,69,2897
34604,2019,44,BIL,Latin America,25,2897
34605,2019,44,BIL,Mexico,62,2897
34606,2019,44,BIL,Middle East,42,2897
34607,2019,44,BIL,Spain,10,2897
34608,2019,44,BIL,Turkey,18,2897
34609,2019,44,BIL,US,676,2897
34610,2019,44,BIL,other,394,2897
34611,2019,44,BJZ,Europe,1,645
34612,2019,44,BJZ,Italy,39,645
34613,2019,44,BJZ,Japan,4,645
34614,2019,44,BJZ,Mexico,35,645
34615,2019,44,BJZ,Middle East,8,645
34616,2019,44,BJZ,US,45,645
34617,2019,44,BJZ,other,67,645
34618,2019,44,BKL,Asia,3,770
34619,2019,44,BKL,China,4,770
34620,2019,44,BKL,Europe,19,770
34621,2019,44,BKL,Hawaii,5,770
34622,2019,44,BKL,Italy,16,770
34623,2019,44,BKL,Mexico,5,770
34624,2019,44,BKL,Spain,49,770
34625,2019,44,BKL,Turkey,6,770
34626,2019,44,BKL,US,62,770
34627,2019,44,BKL,other,65,770
34628,2019,44,BNR,Argentina,4,924
34629,2019,44,BNR,Italy,85,924
34630,2019,44,BNR,Japan,22,924
34631,2019,44,BNR,Mexico,18,924
34632,2019,44,BNR,Turkey,1,924
34633,2019,44,BNR,US,324,924
34634,2019,44,BNR,other,202,924
34635,2019,44,CAA,Italy,64,475
34636,2019,44,CAA,Japan,3,475
34637,2019,44,CAA,US,30,475
34638,2019,44,CAA,other,75,475
34639,2019,44,CDZ,Italy,14,163
34640,2019,44,CDZ,Latin America,3,163
34641,2019,44,CDZ,US,144,163
34642,2019,44,CDZ,other,2,163
34643,2019,44,CTL,China,2,141
34644,2019,44,CTL,Italy,7,141
34645,2019,44,CTL,Japan,2,141
34646,2019,44,CTL,Mexico,1,141
34647,2019,44,CTL,Spain,3,141
34648,2019,44,CTL,Thailand,7,141
34649,2019,44,CTL,Turkey,5,141
34650,2019,44,CTL,US,16,141
34651,2019,44,CTL,other,27,141
34652,2019,44,CUG,Asia,60,1272
34653,2019,44,CUG,Europe,9,1272
34654,2019,44,CUG,Hawaii,46,1272
34655,2019,44,CUG,Italy,213,1272
34656,2019,44,CUG,Japan,119,1272
34657,2019,44,CUG,Mexico,38,1272
34658,2019,44,CUG,Middle East,30,1272
34659,2019,44,CUG,US,274,1272
34660,2019,44,CUG,other,126,1272
34661,2019,44,EAS,Asia,11,1034
34662,2019,44,EAS,Europe,2,1034
34663,2019,44,EAS,India,24,1034
34664,2019,44,EAS,Italy,47,1034
34665,2019,44,EAS,Japan,50,1034
34666,2019,44,EAS,Mexico,90,1034
34667,2019,44,EAS,Middle East,20,1034
34668,2019,44,EAS,Turkey,12,1034
34669,2019,44,EAS,US,91,1034
34670,2019,44,EAS,other,142,1034
34671,2019,44,ELX,Asia,67,723
34672,2019,44,ELX,India,8,723
34673,2019,44,ELX,Italy,97,723
34674,2019,44,ELX,Japan,36,723
34675,2019,44,ELX,Mexico,7,723
34676,2019,44,ELX,Spain,13,723
34677,2019,44,ELX,US,84,723
34678,2019,44,ELX,other,164,723
34679,2019,44,FNG,China,9,166
34680,2019,44,FNG,India,1,166
34681,2019,44,FNG,Italy,41,166
34682,2019,44,FNG,Japan,7,166
34683,2019,44,FNG,Mexico,20,166
34684,2019,44,FNG,Spain,6,166
34685,2019,44,FNG,Thailand,1,166
34686,2019,44,FNG,Turkey,10,166
34687,2019,44,FNG,US,61,166
34688,2019,44,FNG,other,6,166
34689,2019,44,GDL,Italy,20,78
34690,2019,44,GDL,Turkey,14,78
34691,2019,44,GDL,US,38,78
34692,2019,44,GDL,other,6,78
34693,2019,44,GIJ,Asia,25,2652
34694,2019,44,GIJ,China,83,2652
34695,2019,44,GIJ,Europe,77,2652
34696,2019,44,GIJ,Hawaii,6,2652
34697,2019,44,GIJ,India,7,2652
34698,2019,44,GIJ,Italy,248,2652
34699,2019,44,GIJ,Japan,42,2652
34700,2019,44,GIJ,Latin America,1,2652
34701,2019,44,GIJ,Mexico,99,2652
34702,2019,44,GIJ,Middle East,40,2652
34703,2019,44,GIJ,Spain,18,2652
34704,2019,44,GIJ,US,80,2652
34705,2019,44,GIJ,other,409,2652
34706,2019,44,GRA,Asia,223,3853
34707,2019,44,GRA,China,37,3853
34708,2019,44,GRA,Europe,54,3853
34709,2019,44,GRA,Hawaii,136,3853
34710,2019,44,GRA,India,86,3853
34711,2019,44,GRA,Italy,431,3853
34712,2019,44,GRA,Japan,167,3853
34713,2019,44,GRA,Latin America,17,3853
34714,2019,44,GRA,Mexico,22,3853
34715,2019,44,GRA,Middle East,125,3853
34716,2019,44,GRA,Spain,72,3853
34717,2019,44,GRA,US,477,3853
34718,2019,44,GRA,other,434,3853
34719,2019,44,GRO,Asia,22,117
34720,2019,44,GRO,Europe,31,117
34721,2019,44,GRO,Italy,15,117
34722,2019,44,GRO,Japan,9,117
34723,2019,44,GRO,Latin America,3,117
34724,2019,44,GRO,US,19,117
34725,2019,44,GRO,other,18,117
34726,2019,44,GTX,China,1,75
34727,2019,44,GTX,Hawaii,4,75
34728,2019,44,GTX,India,4,75
34729,2019,44,GTX,Italy,8,75
34730,2019,44,GTX,Japan,6,75
34731,2019,44,GTX,Mexico,8,75
34732,2019,44,GTX,Spain,2,75
34733,2019,44,GTX,Turkey,6,75
34734,2019,44,GTX,US,13,75
34735,2019,44,GTX,other,19,75
34736,2019,44,HEN,Asia,60,1712
34737,2019,44,HEN,Greece,22,1712
34738,2019,44,HEN,India,6,1712
34739,2019,44,HEN,Italy,117,1712
34740,2019,44,HEN,Japan,33,1712
34741,2019,44,HEN,Latin America,14,1712
34742,2019,44,HEN,Mexico,66,1712
34743,2019,44,HEN,Spain,19,1712
34744,2019,44,HEN,Thailand,5,1712
34745,2019,44,HEN,Turkey,56,1712
34746,2019,44,HEN,US,302,1712
34747,2019,44,HEN,other,409,1712
34748,2019,44,IBZ,China,17,566
34749,2019,44,IBZ,Hawaii,24,566
34750,2019,44,IBZ,India,19,566
34751,2019,44,IBZ,Italy,23,566
34752,2019,44,IBZ,Japan,20,566
34753,2019,44,IBZ,Thailand,11,566
34754,2019,44,IBZ,US,18,566
34755,2019,44,IBZ,other,102,566
34756,2019,44,JEN,Italy,3,4
34757,2019,44,JEN,US,1,4
34758,2019,44,LCG,Asia,94,1097
34759,2019,44,LCG,Hawaii,35,1097
34760,2019,44,LCG,Italy,257,1097
34761,2019,44,LCG,Japan,10,1097
34762,2019,44,LCG,Thailand,7,1097
34763,2019,44,LCG,US,245,1097
34764,2019,44,LCG,other,136,1097
34765,2019,44,LEN,Italy,99,1318
34766,2019,44,LEN,Japan,65,1318
34767,2019,44,LEN,Latin America,105,1318
34768,2019,44,LEN,Spain,10,1318
34769,2019,44,LEN,Turkey,14,1318
34770,2019,44,LEN,US,142,1318
34771,2019,44,LEN,other,187,1318
34772,2019,44,LER,India,3,32
34773,2019,44,LER,Italy,22,32
34774,2019,44,LER,Japan,1,32
34775,2019,44,LER,Middle East,1,32
34776,2019,44,LER,Turkey,4,32
34777,2019,44,LER,other,1,32
34778,2019,44,LPA,Asia,420,3903
34779,2019,44,LPA,Europe,70,3903
34780,2019,44,LPA,Hawaii,59,3903
34781,2019,44,LPA,Italy,545,3903
34782,2019,44,LPA,Japan,114,3903
34783,2019,44,LPA,Lebanon,34,3903
34784,2019,44,LPA,Middle East,184,3903
34785,2019,44,LPA,Spain,10,3903
34786,2019,44,LPA,US,544,3903
34787,2019,44,LPA,other,710,3903
34788,2019,44,MAD,Argentina,40,67622
34789,2019,44,MAD,Asia,2359,67622
34790,2019,44,MAD,China,574,67622
34791,2019,44,MAD,Europe,451,67622
34792,2019,44,MAD,Hawaii,1544,67622
34793,2019,44,MAD,India,444,67622
34794,2019,44,MAD,Italy,6770,67622
34795,2019,44,MAD,Japan,3363,67622
34796,2019,44,MAD,Latin America,1351,67622
34797,2019,44,MAD,Mexico,2245,67622
34798,2019,44,MAD,Middle East,681,67622
34799,2019,44,MAD,Peru,25,67622
34800,2019,44,MAD,Spain,1042,67622
34801,2019,44,MAD,Thailand,147,67622
34802,2019,44,MAD,Turkey,241,67622
34803,2019,44,MAD,US,11973,67622
34804,2019,44,MAD,Vietnam,3,67622
34805,2019,44,MAD,other,15291,67622
34806,2019,44,MAL,Asia,305,5259
34807,2019,44,MAL,Europe,102,5259
34808,2019,44,MAL,Hawaii,55,5259
